"Station.No","Location","Date","Hour","API","Pollutant"
41,"Banting",2014-10-22,6,42,"*"
41,"Banting",2014-10-22,7,42,"*"
41,"Banting",2014-10-22,8,42,"*"
41,"Banting",2014-10-22,9,41,"*"
41,"Banting",2014-10-22,10,41,"*"
41,"Banting",2014-10-22,11,40,"*"
41,"Banting",2014-10-22,12,47,"c"
41,"Banting",2014-10-22,13,77,"c"
41,"Banting",2014-10-22,14,87,"c"
41,"Banting",2014-10-22,15,72,"c"
41,"Banting",2014-10-22,16,60,"c"
41,"Banting",2014-10-22,17,51,"c"
41,"Banting",2014-10-22,18,43,"c"
41,"Banting",2014-10-22,19,38,"*"
41,"Banting",2014-10-22,20,38,"*"
41,"Banting",2014-10-22,21,39,"*"
41,"Banting",2014-10-22,22,40,"*"
41,"Banting",2014-10-22,23,41,"*"
41,"Banting",2014-10-22,24,41,"*"
41,"Banting",2014-10-23,1,40,"*"
41,"Banting",2014-10-23,2,40,"*"
41,"Banting",2014-10-23,3,39,"*"
41,"Banting",2014-10-23,4,38,"*"
41,"Banting",2014-10-23,5,37,"*"
41,"Banting",2014-10-23,6,36,"*"
41,"Banting",2014-10-23,7,35,"*"
41,"Banting",2014-10-23,8,35,"*"
41,"Banting",2014-10-23,9,34,"*"
41,"Banting",2014-10-23,10,33,"*"
41,"Banting",2014-10-23,11,33,"*"
41,"Banting",2014-10-23,12,32,"*"
41,"Banting",2014-10-23,13,31,"c"
41,"Banting",2014-10-23,14,37,"c"
41,"Banting",2014-10-23,15,42,"c"
41,"Banting",2014-10-23,16,53,"c"
41,"Banting",2014-10-23,17,62,"c"
41,"Banting",2014-10-23,18,49,"c"
41,"Banting",2014-10-23,19,39,"c"
41,"Banting",2014-10-23,20,32,"c"
41,"Banting",2014-10-23,21,27,"*"
41,"Banting",2014-10-23,22,27,"*"
41,"Banting",2014-10-23,23,27,"*"
41,"Banting",2014-10-23,24,28,"*"
41,"Banting",2014-10-24,1,29,"*"
41,"Banting",2014-10-24,2,29,"*"
41,"Banting",2014-10-24,3,30,"*"
41,"Banting",2014-10-24,4,31,"*"
41,"Banting",2014-10-24,5,0,"0"
41,"Banting",2014-10-24,6,32,"*"
41,"Banting",2014-10-24,7,32,"*"
41,"Banting",2014-10-24,8,33,"*"
41,"Banting",2014-10-24,9,33,"*"
41,"Banting",2014-10-24,10,34,"*"
41,"Banting",2014-10-24,11,34,"*"
41,"Banting",2014-10-24,12,55,"c"
41,"Banting",2014-10-24,13,70,"c"
41,"Banting",2014-10-24,14,73,"c"
41,"Banting",2014-10-24,15,50,"c"
41,"Banting",2014-10-24,16,52,"c"
41,"Banting",2014-10-24,17,55,"c"
41,"Banting",2014-10-24,18,50,"c"
41,"Banting",2014-10-24,19,46,"c"
41,"Banting",2014-10-24,20,44,"c"
41,"Banting",2014-10-24,21,44,"c"
41,"Banting",2014-10-24,22,41,"c"
41,"Banting",2014-10-24,23,37,"*"
41,"Banting",2014-10-24,24,36,"*"
41,"Banting",2014-10-25,1,36,"*"
41,"Banting",2014-10-25,2,36,"*"
41,"Banting",2014-10-25,3,36,"*"
41,"Banting",2014-10-25,4,37,"*"
41,"Banting",2014-10-25,5,37,"*"
41,"Banting",2014-10-25,6,37,"*"
41,"Banting",2014-10-25,7,38,"*"
41,"Banting",2014-10-25,8,38,"*"
41,"Banting",2014-10-25,9,38,"*"
41,"Banting",2014-10-25,10,39,"*"
41,"Banting",2014-10-25,11,39,"*"
41,"Banting",2014-10-25,12,42,"c"
41,"Banting",2014-10-25,13,59,"c"
41,"Banting",2014-10-25,14,76,"c"
41,"Banting",2014-10-25,15,66,"c"
41,"Banting",2014-10-25,16,69,"c"
41,"Banting",2014-10-25,17,72,"c"
41,"Banting",2014-10-25,18,67,"c"
41,"Banting",2014-10-25,19,65,"c"
41,"Banting",2014-10-25,20,59,"c"
41,"Banting",2014-10-25,21,44,"*"
41,"Banting",2014-10-25,22,46,"*"
41,"Banting",2014-10-25,23,49,"*"
41,"Banting",2014-10-25,24,50,"*"
41,"Banting",2014-10-26,1,51,"*"
41,"Banting",2014-10-26,2,52,"*"
41,"Banting",2014-10-26,3,53,"*"
41,"Banting",2014-10-26,4,54,"*"
41,"Banting",2014-10-26,5,54,"*"
41,"Banting",2014-10-26,6,54,"*"
41,"Banting",2014-10-26,7,54,"*"
41,"Banting",2014-10-26,8,54,"*"
41,"Banting",2014-10-26,9,55,"*"
41,"Banting",2014-10-26,10,55,"*"
41,"Banting",2014-10-26,11,55,"*"
41,"Banting",2014-10-26,12,55,"*"
41,"Banting",2014-10-26,13,66,"c"
41,"Banting",2014-10-26,14,66,"c"
41,"Banting",2014-10-26,15,71,"c"
41,"Banting",2014-10-26,16,72,"c"
41,"Banting",2014-10-26,17,71,"c"
41,"Banting",2014-10-26,18,66,"c"
41,"Banting",2014-10-26,19,64,"c"
41,"Banting",2014-10-26,20,56,"*"
41,"Banting",2014-10-26,21,56,"*"
41,"Banting",2014-10-26,22,55,"*"
41,"Banting",2014-10-26,23,54,"*"
41,"Banting",2014-10-26,24,53,"*"
41,"Banting",2014-10-27,1,52,"*"
41,"Banting",2014-10-27,2,51,"*"
41,"Banting",2014-10-27,3,49,"*"
41,"Banting",2014-10-27,4,47,"*"
41,"Banting",2014-10-27,5,45,"*"
41,"Banting",2014-10-27,6,44,"*"
41,"Banting",2014-10-27,7,43,"*"
41,"Banting",2014-10-27,8,43,"*"
41,"Banting",2014-10-27,9,42,"*"
41,"Banting",2014-10-27,10,40,"*"
41,"Banting",2014-10-27,11,40,"*"
41,"Banting",2014-10-27,12,42,"c"
41,"Banting",2014-10-27,13,54,"c"
41,"Banting",2014-10-27,14,62,"c"
41,"Banting",2014-10-27,15,65,"c"
41,"Banting",2014-10-27,16,54,"c"
41,"Banting",2014-10-27,17,50,"c"
41,"Banting",2014-10-27,18,43,"c"
41,"Banting",2014-10-27,19,39,"c"
41,"Banting",2014-10-27,20,33,"*"
41,"Banting",2014-10-27,21,32,"*"
41,"Banting",2014-10-27,22,32,"*"
41,"Banting",2014-10-27,23,32,"*"
41,"Banting",2014-10-27,24,31,"*"
41,"Banting",2014-10-28,1,32,"*"
41,"Banting",2014-10-28,2,31,"*"
41,"Banting",2014-10-28,3,31,"*"
41,"Banting",2014-10-28,4,32,"*"
41,"Banting",2014-10-28,5,32,"*"
41,"Banting",2014-10-28,6,32,"*"
41,"Banting",2014-10-28,7,32,"*"
41,"Banting",2014-10-28,8,32,"*"
41,"Banting",2014-10-28,9,32,"*"
41,"Banting",2014-10-28,10,33,"*"
41,"Banting",2014-10-28,11,32,"*"
41,"Banting",2014-10-28,12,37,"c"
41,"Banting",2014-10-28,13,56,"c"
41,"Banting",2014-10-28,14,68,"c"
41,"Banting",2014-10-28,15,60,"c"
41,"Banting",2014-10-28,16,54,"c"
41,"Banting",2014-10-28,17,57,"c"
41,"Banting",2014-10-28,18,51,"c"
41,"Banting",2014-10-28,19,44,"c"
41,"Banting",2014-10-28,20,38,"*"
41,"Banting",2014-10-28,21,39,"*"
41,"Banting",2014-10-28,22,40,"*"
41,"Banting",2014-10-28,23,41,"*"
41,"Banting",2014-10-28,24,42,"*"
41,"Banting",2014-10-29,1,42,"*"
41,"Banting",2014-10-29,2,43,"*"
41,"Banting",2014-10-29,3,44,"*"
41,"Banting",2014-10-29,4,45,"*"
41,"Banting",2014-10-29,5,45,"*"
41,"Banting",2014-10-29,6,45,"*"
41,"Banting",2014-10-29,7,45,"*"
41,"Banting",2014-10-29,8,46,"*"
41,"Banting",2014-10-29,9,47,"*"
41,"Banting",2014-10-29,10,46,"*"
41,"Banting",2014-10-29,11,47,"*"
41,"Banting",2014-10-29,12,48,"*"
41,"Banting",2014-10-29,13,53,"c"
41,"Banting",2014-10-29,14,77,"c"
41,"Banting",2014-10-29,15,57,"c"
41,"Banting",2014-10-29,16,54,"c"
41,"Banting",2014-10-29,17,49,"c"
41,"Banting",2014-10-29,18,47,"*"
41,"Banting",2014-10-29,19,47,"*"
41,"Banting",2014-10-29,20,48,"*"
41,"Banting",2014-10-29,21,48,"*"
41,"Banting",2014-10-29,22,48,"*"
41,"Banting",2014-10-29,23,48,"*"
41,"Banting",2014-10-29,24,48,"*"
41,"Banting",2014-10-30,1,49,"*"
41,"Banting",2014-10-30,2,50,"*"
41,"Banting",2014-10-30,3,50,"*"
41,"Banting",2014-10-30,4,50,"*"
41,"Banting",2014-10-30,5,51,"*"
41,"Banting",2014-10-30,6,51,"*"
41,"Banting",2014-10-30,7,51,"*"
41,"Banting",2014-10-30,8,52,"*"
41,"Banting",2014-10-30,9,52,"*"
41,"Banting",2014-10-30,10,52,"*"
41,"Banting",2014-10-30,11,52,"*"
41,"Banting",2014-10-30,12,52,"*"
41,"Banting",2014-10-30,13,52,"*"
41,"Banting",2014-10-30,14,62,"c"
41,"Banting",2014-10-30,15,61,"c"
41,"Banting",2014-10-30,16,66,"c"
41,"Banting",2014-10-30,17,62,"c"
41,"Banting",2014-10-30,18,52,"*"
41,"Banting",2014-10-30,19,51,"*"
41,"Banting",2014-10-30,20,51,"*"
41,"Banting",2014-10-30,21,51,"*"
41,"Banting",2014-10-30,22,51,"*"
41,"Banting",2014-10-30,23,51,"*"
41,"Banting",2014-10-30,24,51,"*"
41,"Banting",2014-10-31,1,51,"*"
41,"Banting",2014-10-31,2,51,"*"
41,"Banting",2014-10-31,3,51,"*"
41,"Banting",2014-10-31,4,51,"*"
41,"Banting",2014-10-31,5,52,"*"
41,"Banting",2014-10-31,6,52,"*"
41,"Banting",2014-10-31,7,51,"*"
41,"Banting",2014-10-31,8,51,"*"
41,"Banting",2014-10-31,9,51,"*"
41,"Banting",2014-10-31,10,51,"*"
41,"Banting",2014-10-31,11,51,"*"
41,"Banting",2014-10-31,12,50,"*"
41,"Banting",2014-10-31,13,55,"c"
41,"Banting",2014-10-31,14,58,"c"
41,"Banting",2014-10-31,15,65,"c"
41,"Banting",2014-10-31,16,59,"c"
41,"Banting",2014-10-31,17,47,"*"
41,"Banting",2014-10-31,18,46,"*"
41,"Banting",2014-10-31,19,45,"*"
41,"Banting",2014-10-31,20,45,"*"
41,"Banting",2014-10-31,21,46,"*"
41,"Banting",2014-10-31,22,45,"*"
41,"Banting",2014-10-31,23,45,"*"
41,"Banting",2014-10-31,24,44,"*"
41,"Banting",2014-11-01,1,43,"*"
41,"Banting",2014-11-01,2,42,"*"
41,"Banting",2014-11-01,3,41,"*"
41,"Banting",2014-11-01,4,40,"*"
41,"Banting",2014-11-01,5,40,"*"
41,"Banting",2014-11-01,6,40,"*"
41,"Banting",2014-11-01,7,40,"*"
41,"Banting",2014-11-01,8,40,"*"
41,"Banting",2014-11-01,9,41,"*"
41,"Banting",2014-11-01,10,41,"*"
41,"Banting",2014-11-01,11,42,"*"
41,"Banting",2014-11-01,12,41,"*"
41,"Banting",2014-11-01,13,40,"*"
41,"Banting",2014-11-01,14,40,"*"
41,"Banting",2014-11-01,15,40,"*"
41,"Banting",2014-11-01,16,40,"*"
41,"Banting",2014-11-01,17,39,"*"
41,"Banting",2014-11-01,18,40,"*"
41,"Banting",2014-11-01,19,39,"*"
41,"Banting",2014-11-01,20,40,"*"
41,"Banting",2014-11-01,21,39,"*"
41,"Banting",2014-11-01,22,39,"*"
41,"Banting",2014-11-01,23,38,"*"
41,"Banting",2014-11-01,24,38,"*"
41,"Banting",2014-11-02,1,37,"*"
41,"Banting",2014-11-02,2,37,"*"
41,"Banting",2014-11-02,3,37,"*"
41,"Banting",2014-11-02,4,36,"*"
41,"Banting",2014-11-02,5,36,"*"
41,"Banting",2014-11-02,6,35,"*"
41,"Banting",2014-11-02,7,35,"*"
41,"Banting",2014-11-02,8,35,"*"
41,"Banting",2014-11-02,9,34,"*"
41,"Banting",2014-11-02,10,32,"*"
41,"Banting",2014-11-02,11,30,"*"
41,"Banting",2014-11-02,12,30,"*"
41,"Banting",2014-11-02,13,42,"c"
41,"Banting",2014-11-02,14,44,"c"
41,"Banting",2014-11-02,15,31,"*"
41,"Banting",2014-11-02,16,36,"c"
41,"Banting",2014-11-02,17,39,"c"
41,"Banting",2014-11-02,18,43,"c"
41,"Banting",2014-11-02,19,37,"c"
41,"Banting",2014-11-02,20,35,"c"
41,"Banting",2014-11-02,21,35,"*"
41,"Banting",2014-11-02,22,36,"*"
41,"Banting",2014-11-02,23,37,"*"
41,"Banting",2014-11-02,24,36,"*"
41,"Banting",2014-11-03,1,37,"*"
41,"Banting",2014-11-03,2,37,"*"
41,"Banting",2014-11-03,3,37,"*"
41,"Banting",2014-11-03,4,37,"*"
41,"Banting",2014-11-03,5,37,"*"
41,"Banting",2014-11-03,6,38,"*"
41,"Banting",2014-11-03,7,38,"*"
41,"Banting",2014-11-03,8,38,"*"
41,"Banting",2014-11-03,9,39,"*"
41,"Banting",2014-11-03,10,41,"*"
41,"Banting",2014-11-03,11,43,"*"
41,"Banting",2014-11-03,12,44,"*"
41,"Banting",2014-11-03,13,44,"*"
41,"Banting",2014-11-03,14,44,"*"
41,"Banting",2014-11-03,15,45,"*"
41,"Banting",2014-11-03,16,46,"*"
41,"Banting",2014-11-03,17,48,"*"
41,"Banting",2014-11-03,18,50,"*"
41,"Banting",2014-11-03,19,51,"*"
41,"Banting",2014-11-03,20,52,"*"
41,"Banting",2014-11-03,21,54,"*"
41,"Banting",2014-11-03,22,55,"*"
41,"Banting",2014-11-03,23,57,"*"
41,"Banting",2014-11-03,24,59,"*"
41,"Banting",2014-11-04,1,61,"*"
41,"Banting",2014-11-04,2,63,"*"
41,"Banting",2014-11-04,3,64,"*"
41,"Banting",2014-11-04,4,65,"*"
41,"Banting",2014-11-04,5,66,"*"
41,"Banting",2014-11-04,6,67,"*"
41,"Banting",2014-11-04,7,67,"*"
41,"Banting",2014-11-04,8,68,"*"
41,"Banting",2014-11-04,9,68,"*"
41,"Banting",2014-11-04,10,69,"*"
41,"Banting",2014-11-04,11,70,"*"
41,"Banting",2014-11-04,12,70,"*"
41,"Banting",2014-11-04,13,71,"*"
41,"Banting",2014-11-04,14,76,"c"
41,"Banting",2014-11-04,15,75,"c"
41,"Banting",2014-11-04,16,75,"c"
41,"Banting",2014-11-04,17,80,"c"
41,"Banting",2014-11-04,18,83,"c"
41,"Banting",2014-11-04,19,86,"c"
41,"Banting",2014-11-04,20,72,"*"
41,"Banting",2014-11-04,21,71,"*"
41,"Banting",2014-11-04,22,71,"*"
41,"Banting",2014-11-04,23,71,"*"
41,"Banting",2014-11-04,24,71,"*"
41,"Banting",2014-11-05,1,70,"*"
41,"Banting",2014-11-05,2,70,"*"
41,"Banting",2014-11-05,3,70,"*"
41,"Banting",2014-11-05,4,70,"*"
41,"Banting",2014-11-05,5,70,"*"
41,"Banting",2014-11-05,6,71,"*"
41,"Banting",2014-11-05,7,71,"*"
41,"Banting",2014-11-05,8,71,"*"
41,"Banting",2014-11-05,9,72,"*"
41,"Banting",2014-11-05,10,72,"*"
41,"Banting",2014-11-05,11,72,"*"
41,"Banting",2014-11-05,12,73,"*"
41,"Banting",2014-11-05,13,79,"c"
41,"Banting",2014-11-05,14,97,"c"
41,"Banting",2014-11-05,15,88,"c"
41,"Banting",2014-11-05,16,79,"c"
41,"Banting",2014-11-05,17,74,"*"
41,"Banting",2014-11-05,18,73,"*"
41,"Banting",2014-11-05,19,72,"*"
41,"Banting",2014-11-05,20,71,"*"
41,"Banting",2014-11-05,21,71,"*"
41,"Banting",2014-11-05,22,69,"*"
41,"Banting",2014-11-05,23,68,"*"
41,"Banting",2014-11-05,24,66,"*"
41,"Banting",2014-11-06,1,64,"*"
41,"Banting",2014-11-06,2,62,"*"
41,"Banting",2014-11-06,3,60,"*"
41,"Banting",2014-11-06,4,59,"*"
41,"Banting",2014-11-06,5,58,"*"
41,"Banting",2014-11-06,6,56,"*"
41,"Banting",2014-11-06,7,55,"*"
41,"Banting",2014-11-06,8,54,"*"
41,"Banting",2014-11-06,9,52,"*"
41,"Banting",2014-11-06,10,51,"*"
41,"Banting",2014-11-06,11,50,"*"
41,"Banting",2014-11-06,12,47,"*"
41,"Banting",2014-11-06,13,60,"c"
41,"Banting",2014-11-06,14,78,"c"
41,"Banting",2014-11-06,15,91,"c"
41,"Banting",2014-11-06,16,74,"c"
41,"Banting",2014-11-06,17,48,"c"
41,"Banting",2014-11-06,18,40,"c"
41,"Banting",2014-11-06,19,38,"*"
41,"Banting",2014-11-06,20,36,"*"
41,"Banting",2014-11-06,21,35,"*"
41,"Banting",2014-11-06,22,33,"*"
41,"Banting",2014-11-06,23,32,"*"
41,"Banting",2014-11-06,24,31,"*"
41,"Banting",2014-11-07,1,31,"*"
41,"Banting",2014-11-07,2,32,"*"
41,"Banting",2014-11-07,3,32,"*"
41,"Banting",2014-11-07,4,31,"*"
41,"Banting",2014-11-07,5,30,"*"
41,"Banting",2014-11-07,6,30,"*"
41,"Banting",2014-11-07,7,30,"*"
41,"Banting",2014-11-07,8,29,"*"
41,"Banting",2014-11-07,9,29,"*"
41,"Banting",2014-11-07,10,29,"*"
41,"Banting",2014-11-07,11,30,"*"
41,"Banting",2014-11-07,12,31,"*"
41,"Banting",2014-11-07,13,51,"c"
41,"Banting",2014-11-07,14,41,"c"
41,"Banting",2014-11-07,15,29,"*"
41,"Banting",2014-11-07,16,29,"*"
41,"Banting",2014-11-07,17,28,"*"
41,"Banting",2014-11-07,18,28,"*"
41,"Banting",2014-11-07,19,28,"*"
41,"Banting",2014-11-07,20,28,"*"
41,"Banting",2014-11-07,21,28,"*"
41,"Banting",2014-11-07,22,28,"*"
41,"Banting",2014-11-07,23,26,"*"
41,"Banting",2014-11-07,24,27,"a"
41,"Banting",2014-11-08,1,27,"a"
41,"Banting",2014-11-08,2,27,"a"
41,"Banting",2014-11-08,3,27,"a"
41,"Banting",2014-11-08,4,27,"a"
41,"Banting",2014-11-08,5,27,"a"
41,"Banting",2014-11-08,6,26,"*"
41,"Banting",2014-11-08,7,26,"*"
41,"Banting",2014-11-08,8,28,"*"
41,"Banting",2014-11-08,9,28,"*"
41,"Banting",2014-11-08,10,27,"*"
41,"Banting",2014-11-08,11,26,"*"
41,"Banting",2014-11-08,12,25,"*"
41,"Banting",2014-11-08,13,25,"c"
41,"Banting",2014-11-08,14,38,"c"
41,"Banting",2014-11-08,15,40,"c"
41,"Banting",2014-11-08,16,32,"c"
41,"Banting",2014-11-08,17,31,"c"
41,"Banting",2014-11-08,18,29,"c"
41,"Banting",2014-11-08,19,25,"c"
41,"Banting",2014-11-08,20,23,"c"
41,"Banting",2014-11-08,21,22,"*"
41,"Banting",2014-11-08,22,23,"*"
41,"Banting",2014-11-08,23,23,"*"
41,"Banting",2014-11-08,24,29,"a"
41,"Banting",2014-11-09,1,30,"a"
41,"Banting",2014-11-09,2,30,"a"
41,"Banting",2014-11-09,3,30,"a"
41,"Banting",2014-11-09,4,30,"a"
41,"Banting",2014-11-09,5,30,"a"
41,"Banting",2014-11-09,6,29,"a"
41,"Banting",2014-11-09,7,30,"a"
41,"Banting",2014-11-09,8,29,"a"
41,"Banting",2014-11-09,9,30,"a"
41,"Banting",2014-11-09,10,30,"a"
41,"Banting",2014-11-09,11,31,"a"
41,"Banting",2014-11-09,12,31,"a"
41,"Banting",2014-11-09,13,31,"a"
41,"Banting",2014-11-09,14,31,"a"
41,"Banting",2014-11-09,15,40,"c"
41,"Banting",2014-11-09,16,48,"c"
41,"Banting",2014-11-09,17,56,"c"
41,"Banting",2014-11-09,18,51,"c"
41,"Banting",2014-11-09,19,48,"c"
41,"Banting",2014-11-09,20,32,"a"
41,"Banting",2014-11-09,21,32,"a"
41,"Banting",2014-11-09,22,32,"a"
41,"Banting",2014-11-09,23,32,"a"
41,"Banting",2014-11-09,24,32,"a"
41,"Banting",2014-11-10,1,32,"a"
41,"Banting",2014-11-10,2,32,"a"
41,"Banting",2014-11-10,3,32,"a"
41,"Banting",2014-11-10,4,32,"a"
41,"Banting",2014-11-10,5,32,"a"
41,"Banting",2014-11-10,6,25,"*"
41,"Banting",2014-11-10,7,25,"*"
41,"Banting",2014-11-10,8,25,"*"
41,"Banting",2014-11-10,9,26,"*"
41,"Banting",2014-11-10,10,27,"*"
41,"Banting",2014-11-10,11,27,"*"
41,"Banting",2014-11-10,12,39,"c"
41,"Banting",2014-11-10,13,53,"c"
41,"Banting",2014-11-10,14,30,"*"
41,"Banting",2014-11-10,15,30,"*"
41,"Banting",2014-11-10,16,64,"c"
41,"Banting",2014-11-10,17,74,"c"
41,"Banting",2014-11-10,18,51,"c"
41,"Banting",2014-11-10,19,44,"c"
41,"Banting",2014-11-10,20,37,"c"
41,"Banting",2014-11-10,21,38,"c"
41,"Banting",2014-11-10,22,33,"*"
41,"Banting",2014-11-10,23,34,"*"
41,"Banting",2014-11-10,24,35,"*"
41,"Banting",2014-11-11,1,34,"*"
41,"Banting",2014-11-11,2,34,"*"
41,"Banting",2014-11-11,3,35,"*"
41,"Banting",2014-11-11,4,36,"*"
41,"Banting",2014-11-11,5,36,"*"
41,"Banting",2014-11-11,6,37,"*"
41,"Banting",2014-11-11,7,36,"*"
41,"Banting",2014-11-11,8,37,"*"
41,"Banting",2014-11-11,9,37,"*"
41,"Banting",2014-11-11,10,38,"*"
41,"Banting",2014-11-11,11,38,"*"
41,"Banting",2014-11-11,12,39,"*"
41,"Banting",2014-11-11,13,59,"c"
41,"Banting",2014-11-11,14,75,"c"
41,"Banting",2014-11-11,15,67,"c"
41,"Banting",2014-11-11,16,73,"c"
41,"Banting",2014-11-11,17,65,"c"
41,"Banting",2014-11-11,18,47,"c"
41,"Banting",2014-11-11,19,53,"c"
41,"Banting",2014-11-11,20,45,"c"
41,"Banting",2014-11-11,21,40,"*"
41,"Banting",2014-11-11,22,41,"*"
41,"Banting",2014-11-11,23,41,"*"
41,"Banting",2014-11-11,24,42,"*"
41,"Banting",2014-11-12,1,42,"*"
41,"Banting",2014-11-12,2,41,"*"
41,"Banting",2014-11-12,3,41,"*"
41,"Banting",2014-11-12,4,40,"*"
41,"Banting",2014-11-12,5,40,"*"
41,"Banting",2014-11-12,6,40,"*"
41,"Banting",2014-11-12,7,39,"*"
41,"Banting",2014-11-12,8,40,"*"
41,"Banting",2014-11-12,9,39,"*"
41,"Banting",2014-11-12,10,38,"*"
41,"Banting",2014-11-12,11,38,"*"
41,"Banting",2014-11-12,12,37,"*"
41,"Banting",2014-11-12,13,49,"c"
41,"Banting",2014-11-12,14,40,"c"
41,"Banting",2014-11-12,15,45,"c"
41,"Banting",2014-11-12,16,45,"c"
41,"Banting",2014-11-12,17,36,"*"
41,"Banting",2014-11-12,18,47,"c"
41,"Banting",2014-11-12,19,38,"*"
41,"Banting",2014-11-12,20,38,"*"
41,"Banting",2014-11-12,21,39,"*"
41,"Banting",2014-11-12,22,40,"*"
41,"Banting",2014-11-12,23,41,"*"
41,"Banting",2014-11-12,24,41,"*"
41,"Banting",2014-11-13,1,41,"*"
41,"Banting",2014-11-13,2,41,"*"
41,"Banting",2014-11-13,3,41,"*"
41,"Banting",2014-11-13,4,41,"*"
41,"Banting",2014-11-13,5,42,"*"
41,"Banting",2014-11-13,6,42,"*"
41,"Banting",2014-11-13,7,42,"*"
41,"Banting",2014-11-13,8,42,"*"
41,"Banting",2014-11-13,9,42,"*"
41,"Banting",2014-11-13,10,43,"*"
41,"Banting",2014-11-13,11,43,"*"
41,"Banting",2014-11-13,12,51,"c"
41,"Banting",2014-11-13,13,45,"*"
41,"Banting",2014-11-13,14,44,"*"
41,"Banting",2014-11-13,15,44,"*"
41,"Banting",2014-11-13,16,44,"*"
41,"Banting",2014-11-13,17,45,"*"
41,"Banting",2014-11-13,18,44,"*"
41,"Banting",2014-11-13,19,42,"*"
41,"Banting",2014-11-13,20,42,"*"
41,"Banting",2014-11-13,21,41,"*"
41,"Banting",2014-11-13,22,41,"*"
41,"Banting",2014-11-13,23,40,"*"
41,"Banting",2014-11-13,24,40,"*"
41,"Banting",2014-11-14,1,41,"*"
41,"Banting",2014-11-14,2,42,"*"
41,"Banting",2014-11-14,3,42,"*"
41,"Banting",2014-11-14,4,43,"*"
41,"Banting",2014-11-14,5,42,"*"
41,"Banting",2014-11-14,6,42,"*"
41,"Banting",2014-11-14,7,42,"*"
41,"Banting",2014-11-14,8,0,"0"
41,"Banting",2014-11-14,9,0,"0"
41,"Banting",2014-11-14,10,0,"0"
41,"Banting",2014-11-14,11,42,"*"
41,"Banting",2014-11-14,12,42,"*"
41,"Banting",2014-11-14,13,43,"*"
41,"Banting",2014-11-14,14,52,"c"
41,"Banting",2014-11-14,15,84,"c"
41,"Banting",2014-11-14,16,76,"c"
41,"Banting",2014-11-14,17,48,"c"
41,"Banting",2014-11-14,18,43,"*"
41,"Banting",2014-11-14,19,43,"*"
41,"Banting",2014-11-14,20,43,"*"
41,"Banting",2014-11-14,21,0,"0"
41,"Banting",2014-11-14,22,0,"0"
41,"Banting",2014-11-14,23,0,"0"
41,"Banting",2014-11-14,24,44,"*"
41,"Banting",2014-11-15,1,44,"*"
41,"Banting",2014-11-15,2,43,"*"
41,"Banting",2014-11-15,3,43,"*"
41,"Banting",2014-11-15,4,43,"*"
41,"Banting",2014-11-15,5,43,"*"
41,"Banting",2014-11-15,6,43,"*"
41,"Banting",2014-11-15,7,43,"*"
41,"Banting",2014-11-15,8,43,"*"
41,"Banting",2014-11-15,9,43,"*"
41,"Banting",2014-11-15,10,44,"*"
41,"Banting",2014-11-15,11,44,"*"
41,"Banting",2014-11-15,12,43,"*"
41,"Banting",2014-11-15,13,43,"c"
41,"Banting",2014-11-15,14,57,"c"
41,"Banting",2014-11-15,15,51,"c"
41,"Banting",2014-11-15,16,61,"c"
41,"Banting",2014-11-15,17,80,"c"
41,"Banting",2014-11-15,18,53,"c"
41,"Banting",2014-11-15,19,41,"*"
41,"Banting",2014-11-15,20,42,"*"
41,"Banting",2014-11-15,21,41,"*"
41,"Banting",2014-11-15,22,40,"*"
41,"Banting",2014-11-15,23,41,"*"
41,"Banting",2014-11-15,24,42,"*"
41,"Banting",2014-11-16,1,42,"*"
41,"Banting",2014-11-16,2,42,"*"
41,"Banting",2014-11-16,3,42,"*"
41,"Banting",2014-11-16,4,42,"*"
41,"Banting",2014-11-16,5,42,"*"
41,"Banting",2014-11-16,6,42,"*"
41,"Banting",2014-11-16,7,43,"*"
41,"Banting",2014-11-16,8,43,"*"
41,"Banting",2014-11-16,9,43,"*"
41,"Banting",2014-11-16,10,43,"*"
41,"Banting",2014-11-16,11,43,"*"
41,"Banting",2014-11-16,12,44,"*"
41,"Banting",2014-11-16,13,45,"*"
41,"Banting",2014-11-16,14,45,"*"
41,"Banting",2014-11-16,15,45,"*"
41,"Banting",2014-11-16,16,48,"c"
41,"Banting",2014-11-16,17,44,"*"
41,"Banting",2014-11-16,18,43,"*"
41,"Banting",2014-11-16,19,44,"*"
41,"Banting",2014-11-16,20,44,"*"
41,"Banting",2014-11-16,21,44,"*"
41,"Banting",2014-11-16,22,44,"*"
41,"Banting",2014-11-16,23,43,"*"
41,"Banting",2014-11-16,24,42,"*"
41,"Banting",2014-11-17,1,42,"*"
41,"Banting",2014-11-17,2,42,"*"
41,"Banting",2014-11-17,3,42,"*"
41,"Banting",2014-11-17,4,43,"*"
41,"Banting",2014-11-17,5,43,"*"
41,"Banting",2014-11-17,6,43,"*"
41,"Banting",2014-11-17,7,43,"*"
41,"Banting",2014-11-17,8,43,"*"
41,"Banting",2014-11-17,9,43,"*"
41,"Banting",2014-11-17,10,43,"*"
41,"Banting",2014-11-17,11,44,"*"
41,"Banting",2014-11-17,12,43,"*"
41,"Banting",2014-11-17,13,51,"c"
41,"Banting",2014-11-17,14,66,"c"
41,"Banting",2014-11-17,15,64,"c"
41,"Banting",2014-11-17,16,44,"*"
